1,0.38558,0.23188,-0.21557,0.15915,-0.54067,-0.46011,-0.47084,-0.51478,-0.45594,-0.45049,-0.37839,-0.12175,-0.26994,-0.57146,-0.38873,-0.38499,-0.21437,-0.54654,-0.281,-0.01595,0.21381,-0.26254,-0.055157,-0.73651,-0.69982,-0.279,-0.29627,-0.28764,0.44408,0.14563,-0.15008
2,1.6694,1.6244,1.2112,1.0048,0.35429,0.20799,0.82422,0.58725,0.51124,1.1157,0.50813,0.76931,0.40166,0.32669,0.60143,0.72279,0.40612,0.35066,0.2621,0.036407,0.61271,0.96968,0.74323,1.2874,0.70789,0.25512,0.27639,0.15476,3.1485,1.8937,2.2609
3,0.25995,0.2338,-0.44832,-0.21266,-0.026915,-0.013602,-0.36537,-0.53875,-0.18066,0.53928,0.15593,-0.23564,-0.36476,-0.34665,-0.29819,-0.40484,-0.39907,-0.48651,-0.52291,-0.55988,0.24592,-0.061629,-0.045174,0.086741,-0.10865,-0.43992,-0.52936,-0.38752,0.88043,0.051369,-0.20455
4,1.4922,2.5269,0.0061534,0.038162,-0.079489,-0.098896,0.28589,0.27723,0.19771,0.26092,0.25359,0.35698,0.22962,0.36913,0.58672,0.74311,0.22519,0.33115,0.054688,0.42284,0.55179,0.30726,0.58356,0.034984,-0.1759,-0.086111,0.48731,0.38798,4.1238,3.3763,0.031073
5,-1.2093,-0.5832,-1.2985,-0.86816,-1.1122,-0.77098,-1.6648,-1.325,-1.3102,-1.6106,-1.1563,-1.1495,-1.2824,-1.341,-1.1968,-1.4716,-1.3622,-1.2611,-1.0504,-0.63051,-1.1781,-1.8253,-0.96406,-1.0973,-0.7251,0.93399,-1.02,-0.96206,-0.16906,0.1654,-1.6596
6,1.452,1.2125,0.08804,0.30563,0.26163,0.19605,0.39795,0.28771,0.23475,-0.075712,0.029502,0.3541,0.208,0.32916,0.22359,0.28087,0.18767,0.23577,-0.088364,0.37857,0.93118,0.26339,0.35504,-0.1246,-0.26458,-0.3928,0.7609,0.84119,2.62,1.5069,0.15453
7,0.23843,0.45321,-0.65969,-1.2154,-0.42446,-0.34369,-0.93369,-0.72774,-0.59364,-0.5318,-0.37741,-0.11552,-0.34928,-0.33986,-0.74881,-0.95367,-0.32037,-0.33785,-0.33282,-0.72787,-0.40611,-0.30638,0.10027,-0.53885,-0.89336,0.047433,-0.68969,-0.87351,0.69953,0.48434,-1.1023
8,0.41934,1.1865,-0.13543,-0.12489,-0.31192,-0.017976,0.11341,0.17082,0.02022,0.70124,0.71311,0.44069,0.11696,0.28876,0.052961,-0.00062258,0.12355,0.41363,-0.077217,-0.59286,0.67167,0.4745,0.18571,0.51652,-0.47424,-0.56142,-0.89937,-0.49614,2.1963,1.2674,0.21287
9,0.22841,-0.4645,-0.073453,-0.66207,0.18227,0.11502,-0.22284,-0.31209,0.031017,0.47189,0.21027,0.089903,-0.24583,-0.61867,-0.25399,-0.3844,-0.064934,-0.54461,-0.2473,0.27579,-0.20614,-0.28858,-0.392,-0.13485,-0.099283,0.76602,0.41102,0.18285,-0.51661,-0.52289,-0.5856
10,0.88606,1.3555,-0.2248,-0.056302,-0.11458,-0.11156,-0.22042,-0.31764,-0.22509,-0.26162,-0.085824,0.21203,-0.48621,-0.59027,-0.3703,-0.40709,-0.76566,-0.88407,-0.48808,-0.17948,0.27952,-0.0048326,0.078184,-0.51902,-0.27144,0.83947,-0.24738,-0.47555,2.3915,1.7979,-0.4926
1,0.54323,0.59945,-0.15858,-0.24964,-0.14409,-0.31914,0.20496,0.019104,-0.054778,-0.16558,-0.24243,0.21127,-0.10847,-0.046391,0.14789,0.19521,-0.075538,-0.016856,0.020438,-0.20698,-0.1693,-0.071138,0.056507,-0.49028,-0.59672,0.82096,-0.45289,-0.63423,1.0001,1.251,-0.56047
2,0.6676,0.59061,0.02834,-0.057828,-0.092126,-0.17501,0.070342,0.0021225,-0.043186,0.26529,0.028516,0.35891,0.14053,0.071868,-0.02376,-0.046528,0.067617,0.0061017,-0.015095,-0.58427,-0.057057,0.23423,0.18998,0.50686,0.29137,-0.074806,-0.019691,-0.024678,1.0253,0.68876,0.58538
3,0.04546,0.36152,-0.074696,0.013424,-0.058775,0.028254,0.10448,0.042848,0.083297,0.1938,0.12727,0.095873,0.20122,0.28489,0.20301,0.20429,0.24188,0.30784,-0.3882,-0.2729,-0.0083691,0.093015,0.18014,-0.03546,0.020385,0.65861,0.055995,0.14078,0.95399,0.52661,-0.37986
4,0.7963,1.5932,0.4429,0.53376,-0.10758,0.057776,0.0028719,0.18725,0.029774,0.34187,0.69284,0.14944,0.0093901,0.08434,0.022917,0.057659,-0.018744,0.05727,-0.070521,0.29767,1.0015,0.29478,0.2889,-0.18692,-0.7505,-0.2533,0.63153,0.5019,3.1243,2.0417,0.33981
5,0.38553,0.60899,-0.044602,0.27916,-0.082996,-0.19429,-0.21604,-0.21536,-0.29395,-0.3424,-0.38374,-0.11805,-0.50982,-0.54737,-0.46443,-0.56865,-0.68123,-0.97979,0.11132,-0.088659,-0.58182,-0.33964,0.19192,0.066814,0.53989,0.35546,-0.16629,-0.41691,0.94603,0.37982,-0.10163
6,0.82302,0.97674,0.86778,0.90744,0.52936,0.45621,-0.037476,0.14906,0.40033,0.23334,0.3458,0.23794,0.17161,0.039787,0.35741,0.39352,0.30889,0.27269,0.59308,0.69728,0.96873,0.79327,0.1632,0.2704,0.52279,-0.4974,0.9362,0.94374,2.0297,0.88335,1.114
7,0.92694,0.85817,-0.13417,-0.50812,-0.19,-0.14695,-0.46221,-0.466,-0.27684,-0.54378,-0.36419,0.13959,-0.25322,-0.3481,-0.32744,-0.33821,-0.24573,-0.3785,-0.31718,-0.47599,-0.084088,-0.25228,0.043405,0.10722,-0.29858,0.025881,-0.51158,-0.54469,1.3349,1.1464,-0.31323
8,-0.18943,0.403,-0.28834,-0.77516,-0.38248,-0.094199,-0.14227,-0.080757,-0.29566,-0.83188,-0.81251,-0.015698,-0.17035,-0.10338,-0.11175,-0.13844,-0.27643,-0.32206,-0.39672,-0.76025,-0.0062861,-0.13274,-0.3417,-0.68802,-0.96441,-3.0952,-1.3425,-0.90982,-0.38657,-1.3446,-0.49196
9,-0.37497,-0.72327,-1.0005,-0.76756,-0.24765,-0.35232,-0.59446,-0.62132,-0.46083,-0.75857,-0.67201,-0.27745,-0.27573,-0.34934,-0.44889,-0.52133,-0.17874,-0.21477,-0.33493,-0.12999,0.46588,-0.32372,-0.85754,-0.17677,-0.55623,0.16963,0.26452,0.013387,-0.62664,-1.2458,-0.61174
10,0.18179,0.00011008,-0.1869,-0.30019,0.28128,0.10273,0.10015,-0.062788,0.074233,0.29669,0.1757,0.16258,-0.087586,-0.15265,-0.14847,-0.17553,-0.15493,-0.36152,0.25394,-0.0292,-0.0026324,0.31467,0.097874,-0.51502,-0.21271,0.23742,0.018921,0.36174,-0.41079,-0.25336,-0.40942
