1,1.1467,1.4334,0.44468,0.83472,0.11907,0.23212,0.39209,0.34491,0.22235,0.13089,0.28975,0.48406,0.37267,0.4793,0.2614,0.37327,0.31131,0.48752,0.074633,-0.17482,0.77446,0.33485,0.25251,0.25215,-0.18559,0.28942,0.065398,0.16922,2.5018,1.7388,0.88647
2,0.78272,0.51182,-0.22423,-0.20499,-0.22053,-0.28377,-0.30647,-0.27818,-0.18228,-0.17511,-0.19259,0.046568,-0.059676,-0.11805,-0.063884,-0.067396,-0.02299,-0.10018,-0.4746,-0.39762,0.23395,-0.16286,-0.0065551,-0.047592,-0.42547,0.13698,-0.39356,-0.42501,0.98888,0.72689,-0.42118
3,0.17223,0.44686,-0.42436,0.21292,-0.043069,0.042522,0.17096,-0.03022,0.015885,0.50515,0.45654,0.33016,-0.048823,0.0097552,-0.12498,-0.2002,-0.13803,-0.17407,0.47312,0.12354,0.18867,0.18805,0.15853,-0.016734,0.40104,0.77003,0.071413,-0.025807,0.69843,0.51181,0.34438
4,1.8331,2.8803,0.50506,0.65077,0.28258,0.17672,0.46311,0.46356,0.56636,1.103,0.6173,0.60979,0.24869,0.50058,0.69646,0.7779,0.36856,0.66261,0.1633,0.20067,1.0305,0.39226,0.50654,0.033154,0.19482,0.33984,0.2106,0.096329,5.0275,3.8928,0.63536
5,0.36013,0.25573,0.2774,0.34082,-0.090281,-0.07323,-0.17193,-0.10208,-0.10943,-0.29994,-0.35648,0.070869,-0.061825,-0.12679,-0.076659,-0.085503,-0.12166,-0.23024,0.365,0.13443,-0.53454,0.32681,0.45583,0.81396,0.41487,0.27062,-0.016945,0.14969,0.27698,0.031061,0.53986
6,1.1344,1.2579,0.20768,0.3532,-0.19389,-0.10738,-0.33701,-0.31737,-0.14368,0.17903,0.23201,0.16741,0.12786,-0.17384,-0.24466,-0.28862,0.22625,-0.085929,-0.30998,0.12107,0.90647,0.12455,0.43276,-0.117,-0.21549,1.2865,0.085574,0.065411,2.5643,1.2331,-0.014841
7,0.56394,0.46951,-0.38472,-0.091273,-0.44209,-0.28041,-0.7893,-0.57976,-0.506,-0.37993,-0.15555,0.078693,-0.37355,-0.36991,-0.55545,-0.75425,-0.45362,-0.42593,-0.4111,-0.79554,-0.27677,-0.19341,0.015228,-0.32561,-0.053381,0.081021,-0.56046,-0.63593,0.55903,0.44265,-0.13602
8,0.67918,1.2711,0.62602,0.13937,-0.14169,-0.25359,0.21477,0.029056,-0.079166,0.40074,0.335,0.44873,0.068236,0.099033,-0.10076,-0.17563,-0.021907,0.035466,0.039044,-0.90182,0.42734,0.29599,0.28076,0.95626,0.31973,-0.53006,0.017483,0.16889,2.6223,1.091,0.013381
9,0.64909,0.331,0.43352,0.28577,0.21843,0.0080636,0.12584,-0.024081,0.083242,0.1332,-0.063355,0.16906,-0.019314,-0.135,-0.041651,-0.10002,0.047105,-0.15904,0.39622,0.69676,-0.15198,0.15242,0.35615,0.33355,0.13345,0.20212,0.80304,1.0695,0.63579,0.60448,0.20718
10,0.98349,0.8542,0.048784,0.37784,-0.27886,-0.20329,0.070366,-0.027726,-0.082636,-0.34984,-0.20568,0.42989,0.067207,-0.079126,0.15487,0.17489,0.031624,-0.082783,-0.32444,-0.21158,0.31475,0.15926,0.33707,0.011487,-0.19352,0.19192,-0.097192,-0.15095,1.7994,0.5664,0.18961
1,1.0984,0.81412,0.40805,-0.11642,0.087203,-0.058089,0.24344,0.15587,0.10157,0.2665,0.21174,0.3614,0.34272,0.30441,0.18388,0.2058,0.26376,0.21449,0.14523,-0.3194,0.64335,0.17328,0.418,0.093238,-0.097596,-0.060516,0.27404,0.28588,1.6317,0.99401,0.075067
2,0.76413,0.72895,-0.15715,0.23039,0.057352,0.12896,0.10152,0.086592,0.11544,0.36249,0.21471,0.29163,0.19301,0.095502,0.063465,0.076118,0.20832,0.076681,-0.11015,-0.4603,-0.090532,0.33242,0.33263,0.48162,0.27186,-0.11673,0.00052738,-0.15619,1.3018,0.57858,0.54899
3,0.030342,0.19973,0.11245,0.27703,-0.0489,0.043642,0.13559,0.079379,0.078969,0.23547,0.23957,0.2135,-0.0074256,0.012534,0.082785,0.088861,0.034287,0.075926,0.084788,-0.073252,-0.11478,0.30263,0.0036635,-0.066607,-0.15684,-0.39578,-0.0046649,0.10509,0.18834,0.39508,0.44329
4,1.3976,1.7121,0.19225,0.25053,-0.92792,-0.49836,-0.2573,-0.14118,-0.54123,-0.11724,0.41726,0.16616,-0.24025,-0.21254,-0.26981,-0.25763,-0.27044,-0.28978,-0.20273,-0.13819,0.8576,-0.63212,-0.25959,-0.66386,-0.30206,0.88335,0.12273,-0.27975,2.9546,2.9543,-0.63475
5,-0.071625,-0.12505,-0.10434,-0.059378,-0.60852,-0.36296,-0.5299,-0.54353,-0.60739,-0.76886,-0.52544,-0.26145,-0.5791,-0.6824,-0.54101,-0.67994,-0.73251,-0.91211,-0.40444,-0.54325,-0.07358,-0.32822,-0.18584,-0.25848,-0.088006,-0.56625,-0.48619,-0.37692,-0.37502,-0.43388,-0.18926
6,0.82451,0.79878,0.59459,0.69963,-0.042374,-0.11938,-0.29739,-0.285,-0.071299,0.0095204,-0.11134,0.080321,0.13412,-0.084487,-0.089182,-0.12807,0.22077,-0.02761,0.036428,0.16023,0.69576,0.38226,0.095495,0.21946,0.076776,0.42396,0.20981,0.4443,1.2887,0.68101,0.56758
7,1.0945,0.36388,-0.20959,-0.067966,-0.060686,-0.09381,-0.1919,-0.16973,-0.076324,0.18196,0.046806,0.34971,-0.11098,-0.1714,-0.11963,-0.14337,-0.0088825,-0.15948,-0.28233,-0.14708,-0.24718,0.00025553,0.042006,0.18676,0.24511,0.49959,-0.40836,-0.1445,0.33712,0.23188,-0.29521
8,-0.22007,-0.22138,-0.51957,-0.43575,-0.99856,-0.56441,-0.50867,-0.37039,-0.7129,-1.2177,-0.74225,-0.13855,-0.26418,-0.33545,-0.37859,-0.42689,-0.29034,-0.274,-0.39822,-0.87651,-0.20174,0.095454,-0.16298,-0.17374,-1.2852,-1.8106,-1.3471,-0.56836,-1.0526,-1.4766,-0.77254
9,0.12479,0.10236,-0.81505,-0.50355,-0.81469,-0.61455,-0.88647,-0.73584,-0.77977,-0.82954,-0.41224,-0.29054,-0.45711,-0.76955,-0.58404,-0.66158,-0.37306,-0.5822,-0.51634,-0.60364,0.38938,-0.049393,-0.51609,-0.056955,-0.31701,-0.49562,-0.11823,-0.22139,0.74553,1.3595,-0.53881
10,0.57003,0.86338,-0.53647,-0.25313,-0.32296,-0.36936,-0.26594,-0.27706,-0.33679,-0.00099336,-0.14673,-0.0049634,-0.36616,-0.55971,-0.32621,-0.44866,-0.38072,-0.61391,-0.90886,-0.58831,0.25102,-0.017489,0.12386,-0.15601,-0.60384,-1.0243,-0.63513,-0.755,1.391,1.1356,-0.64755
