1,-0.30747,-0.15597,-0.71554,0.10441,0.27699,0.13531,-0.2397,-0.48705,0.11419,-0.050815,-0.30541,-0.20566,0.10414,0.10545,0.0084776,-0.04102,0.4033,0.060519,-0.42917,-0.73878,0.053302,-0.21125,-0.13307,0.12822,-0.24482,-2.5977,-0.77993,-0.45199,-0.21647,-0.2944,-0.11422
2,0.10859,0.58744,-0.41515,0.34629,0.748,0.6325,0.52519,0.47871,0.88162,0.75503,0.518,0.2307,0.88283,0.94991,0.95781,1.1224,1.0856,1.0528,-0.0045405,-0.14763,-0.027056,0.62072,0.33414,0.085868,-0.51699,-0.62161,0.2898,0.502,1.3843,0.96113,0.2795
3,-0.27071,-0.023263,-0.28863,-0.081611,-1.079,-0.83208,-0.92788,-0.66272,-0.91712,-1.4656,-1.0069,-0.61787,-0.85564,-0.048865,-0.5219,-0.40471,-0.91402,-0.089375,-0.14577,0.27983,-0.6319,-1.01,-0.90464,-0.66875,-0.022084,0.1228,0.23963,0.075555,0.48056,1.0978,-0.15628
4,0.81285,1.9845,1.6439,1.8002,2.4126,1.5626,1.9132,1.8595,2.4113,2.548,1.0922,1.1122,1.8542,2.2335,2.2346,2.4376,2.272,2.7349,1.9742,1.6482,-0.080614,2.5638,1.581,1.9885,1.7675,0.062594,0.88332,1.279,2.8711,3.2567,2.4464
5,1.6239,1.2069,0.78687,1.4348,0.33781,0.17069,0.99957,0.89916,0.92646,1.0447,0.79195,0.83365,1.7556,1.5984,1.3645,1.6584,2.1466,1.7764,1.281,1.451,2.155,1.4973,1.3707,-0.31691,-0.30017,0.33331,1.1499,1.4377,1.8465,1.4071,0.9207
6,0.47761,0.63576,0.31617,0.33185,-0.13277,0.34977,0.17444,0.29582,0.23099,0.69183,1.0387,0.35511,0.013728,0.14511,0.22604,0.25724,0.099775,0.1347,0.47704,0.7776,0.57929,0.61438,0.12241,-0.25049,0.11729,1.2303,1.5281,1.4129,1.6506,0.36638,0.91748
7,0.36432,0.57115,1.2694,0.84283,-0.14068,-0.21259,0.96992,0.79277,0.46478,0.1575,0.26784,0.4352,1.152,1.1695,1.1039,1.389,1.1659,1.1372,0.38876,-0.12449,1.6509,0.79559,0.50938,-0.0052605,-0.55824,0.54241,0.93295,1.39,0.080261,-0.17176,0.2656
8,0.73626,0.41364,0.16159,1.0107,-0.90143,-1.2787,0.6439,0.26842,-0.51175,-1.3467,-0.82353,-0.017644,1.3758,1.7664,0.73635,1.0377,1.0515,1.6298,0.32772,1.6128,0.64104,-0.76092,0.67362,-3.2885,-1.5626,2.8737,0.2645,-0.12509,0.68736,2.5291,-0.71431
9,0.28398,-0.2469,-0.32404,-0.46458,-0.68178,-0.71784,-0.46718,-0.81045,-0.68289,-0.57153,-0.73612,-0.067703,-0.35007,-0.39048,-0.47384,-0.55826,-0.43522,-0.56835,-0.89498,-0.95867,-0.018589,0.061953,0.11645,0.27634,0.0056883,-1.4369,-1.0967,-1.4636,0.025399,-0.71946,0.53477
10,0.088217,1.1849,1.4359,1.7209,0.30756,0.71102,0.6596,0.82156,0.61681,0.18408,0.32604,0.45228,1.1125,0.8898,0.80816,1.0671,1.0388,0.99407,1.5651,0.62156,0.89487,0.95905,0.61636,1.01,1.6107,-0.64323,0.84453,1.0209,2.355,2.2748,3.0956
1,-0.77996,0.4084,0.51877,0.77789,0.34465,0.19696,-0.41521,-0.56062,-0.025032,-0.43444,-0.5917,-0.62186,-0.07354,-0.69708,-0.41852,-0.6248,0.13548,-0.85113,-0.72134,-0.79834,0.28102,0.58904,0.6975,0.80227,-1.4842,-2.3682,0.24032,0.074922,0.87741,0.81231,-0.28261
2,-0.73512,-0.52298,-0.20909,-0.28574,-0.30568,-0.24146,-0.27127,-0.31795,-0.26837,-0.32874,-0.35614,-0.16403,-0.12387,-0.11407,-0.15326,-0.17259,-0.13135,-0.13135,-0.61864,-1.129,-0.13088,-0.42858,-0.20335,-0.089114,-0.36405,-0.13349,-0.74605,-0.63904,-1.3669,-0.49734,-0.51766
3,-0.54213,-0.57088,-1.5778,-0.99208,-0.84116,-0.55324,-0.49262,-0.40879,-0.58625,-0.52118,-0.24423,-0.16379,-0.012489,-0.032742,-0.33556,-0.35348,-0.019245,0.07396,-1.0767,-0.73697,-0.38932,-0.44214,-0.51368,-1.0268,-0.8536,-3.1539,-1.7187,-1.0876,-0.95133,-1.4198,-1.4706
4,-2.6405,-4.7454,-0.59934,1.2743,-0.86524,-0.83414,-1.5825,-1.473,-1.2124,-4.0018,-2.5616,-1.418,-0.010636,-0.95915,-0.81167,-0.93008,-0.068693,-1.1749,-0.94956,-2.1466,-1.9599,0.38712,-0.75733,-1.3078,0.068956,-2.4727,-2.8945,-2.859,-6.9555,-6.506,0.063574
